team,region_name,location_name,trip_code,set_code,set_date,wkt_coordinates,latitude,longitude,depth,site_name,reef_name,reef_habitat_name,drop_time,haul_time,equipment_frame_type,equipment_camera,equipment_stereo_camera,equipment_camera_height,equipment_arm_length,bait_preparation,bait_type,bait_oiled,visibility,current_flow_estimated,current_flow_instrumented,video_file_name,video_source,video_path,comments,message_to_annotators,bruv_image_url,splendor_image_url,reviewed_assignments,total_assignments,master_record_state
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_033,2017-03-06,01010000005904F7EA80F4624091D3D7F3358B1D40,7.38594800,151.64073704,30.00,Chuuk,Chuuk Lagoon,lagoon,14:10:00,16:00:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mahi Mahi/Rainbow runner,False,7,L,,F1CL_033.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_034_L,2017-03-06,0101000000EDC073CEB3F4624090A9F55D95941D40,7.39510104,151.64694903,31.00,Chuuk,Chuuk Lagoon,lagoon,14:40:00,16:10:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mahi Mahi/Rainbow runner,False,7,L,,F1CL_034_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_035,2017-03-06,0101000000C283EA0FA2F46240FCA77E52AB8F1D40,7.39030198,151.64478298,17.00,Chuuk,Chuuk Lagoon,lagoon,14:51:00,16:20:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mahi Mahi/Rainbow runner,False,5,L,,F1CL_035.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_036,2017-03-06,010100000011022CD1BDF36240D466D63132911D40,7.39179304,151.61692103,16.00,Chuuk,Chuuk Lagoon,lagoon,15:17:00,16:34:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mahi Mahi/Rainbow runner,False,7,L,,F1CL_036.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_037,2017-03-06,010100000026AD744EDEF36240BFD920727E931D40,7.39403704,151.62088702,8.00,Chuuk,Chuuk Lagoon,lagoon,15:37:00,,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mahi Mahi/Rainbow runner,False,9,L,,F1CL_037.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_038,2017-03-06,0101000000C4CDA96480F362407029846102971D40,7.39747002,151.60942300,6.00,Chuuk,Chuuk Lagoon,lagoon,15:45:00,,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mahi Mahi/Rainbow runner,False,,L,,,,,,,,,0,1,Deprecated
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_039_L,2017-03-10,01010000003288175DC1F16240DF87E6AEE38F1D40,7.39051698,151.55485396,8.00,Chuuk,Chuuk Lagoon,lagoon,09:44:00,11:21:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mixed Reef Fish,False,9,L,,F1CL_039_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_040_L,2017-03-10,0101000000A9A0E4068AF16240CB406D6D44901D40,7.39088603,151.54809899,21.00,Chuuk,Chuuk Lagoon,lagoon,09:56:00,11:25:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mixed Reef Fish,False,9,L,,F1CL_040_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_041,2017-03-10,0101000000B0DFD93F6BF162405E6FD5549A8D1D40,7.38828404,151.54434197,20.00,Chuuk,Chuuk Lagoon,lagoon,10:04:00,11:29:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mixed Reef Fish,False,9,L,,F1CL_041.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_042,2017-03-10,0101000000B9588B2E53F16240FB30AD13B8851D40,7.38058501,151.54140403,38.00,Chuuk,Chuuk Lagoon,lagoon,10:17:00,11:35:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mixed Reef Fish,False,9,L,,F1CL_042.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_043,2017-03-10,01010000000030A6B20BF162405D7856B9ED821D40,7.37785997,151.53267796,20.00,Chuuk,Chuuk Lagoon,lagoon,10:27:00,11:40:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mixed Reef Fish,False,7,L,,F1CL_043.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_044,2017-03-10,0101000000813A690AF2F062408EFF656B3B7D1D40,7.37229698,151.52954598,13.00,Chuuk,Chuuk Lagoon,lagoon,10:38:00,11:46:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mixed Reef Fish,False,7,L,,F1CL_044.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_045,2017-03-10,0101000000C2A5DF95CFF0624052CBDE6B6B741D40,7.36369103,151.52534002,16.00,Chuuk,Chuuk Lagoon,lagoon,10:45:00,11:50:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mixed Reef Fish,False,7,L,,F1CL_045.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_046_L,2017-03-10,010100000054ACD86707F0624000986360BA901D40,7.39133597,151.50090401,8.00,Chuuk,Chuuk Lagoon,lagoon,12:10:00,13:45:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mixed Reef Fish,False,10,M,,F1CL_046_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_047,2017-03-10,0101000000B65D2E03EAEF62401C40BFEFDF8C1D40,7.38757300,151.49731597,12.00,Chuuk,Chuuk Lagoon,lagoon,12:21:00,14:05:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mixed Reef Fish,False,10,M,,F1CL_047.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_048,2017-03-10,010100000029060618CFEF6240F7D54D1012891D40,7.38385797,151.49403001,33.00,Chuuk,Chuuk Lagoon,lagoon,12:30:00,14:10:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mixed Reef Fish,False,7,M,,F1CL_048.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_049,2017-03-10,01010000003020832EC4EF624010527D08268E1D40,7.38881696,151.49269796,9.00,Chuuk,Chuuk Lagoon,lagoon,12:55:00,14:17:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mixed Reef Fish,False,10,M,,F1CL_049.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_050,2017-03-10,0101000000E3C28190ACEF62408E30DA1D318A1D40,7.38495299,151.48981500,16.00,Chuuk,Chuuk Lagoon,lagoon,13:04:00,14:24:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mixed Reef Fish,False,,M,,,,,Camera didn't record,,,,0,0,Deprecated
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_051,2017-03-10,01010000007288761DE3EF6240E5CD4485A8921D40,7.39322098,151.49647401,30.00,Chuuk,Chuuk Lagoon,lagoon,13:18:00,14:32:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mixed Reef Fish,False,,M,,F1CL_051.mp4,S3,,,,,,0,0,Deprecated
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F1CL_052_L,2017-03-10,0101000000654F86D357F062404E37BB7BA1901D40,7.39124101,151.51072098,35.00,Chuuk,Chuuk Lagoon,lagoon,13:30:00,14:43:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Mixed Reef Fish,False,7,M,,F1CL_052_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_001,2017-03-15,0101000000A6FB3194B0C06340AD8CE313F4271B40,6.78901702,158.02155504,18.00,Pohnpei,Ant Atoll,slope,10:17:00,11:35:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_001.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_002_L,2017-03-15,01010000003AD07D1885C06340377D0B2572311B40,6.79828699,158.01624703,27.00,Pohnpei,Ant Atoll,slope,10:31:00,11:48:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_002_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_003,2017-03-15,01010000002863BEB46FC0634002A42E002A3C1B40,6.80875397,158.01363599,7.00,Pohnpei,Ant Atoll,slope,10:37:00,12:02:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_003.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_004,2017-03-15,01010000000B5662BF43C06340F58B0A83CF461B40,6.81915097,158.00826997,40.00,Pohnpei,Ant Atoll,slope,10:47:00,12:10:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_004.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_005_L,2017-03-15,0101000000359DD7B7F7BF6340181D98F5C54E1B40,6.82692703,157.99898903,12.00,Pohnpei,Ant Atoll,slope,10:58:00,12:21:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_005_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_006,2017-03-15,01010000004E88B133A2BF63401027CD721B4D1B40,6.82530002,157.98855004,32.00,Pohnpei,Ant Atoll,slope,11:07:00,12:34:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_006.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_007,2017-03-15,010100000082AEF9C858BF6340864D2A3B79481B40,6.82077496,157.97958802,10.00,Pohnpei,Ant Atoll,slope,11:16:00,12:49:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_007.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_008,2017-03-15,0101000000735C955D93C06340CB9095255B2D1B40,6.79429301,158.01798896,20.00,Pohnpei,Ant Atoll,slope,11:44:00,13:40:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,9,M,,F2A_008.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_009_L,2017-03-15,01010000004F724DA27AC0634033F68845CA361B40,6.80350598,158.01496997,31.00,Pohnpei,Ant Atoll,slope,11:57:00,13:45:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_009_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_010,2017-03-15,0101000000D096B54560C063404E89B9DE15411B40,6.81355999,158.01175199,13.00,Pohnpei,Ant Atoll,slope,12:06:00,13:50:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_010.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_011,2017-03-15,0101000000433614671AC06340DCB47CD1DC4A1B40,6.82310798,158.00322298,39.00,Pohnpei,Ant Atoll,slope,12:18:00,13:54:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,7,M,,F2A_011.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_012_L,2017-03-15,0101000000A397CDF3D2BF6340139515DC724E1B40,6.82661003,157.99450102,14.00,Pohnpei,Ant Atoll,slope,12:31:00,14:02:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_012_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_013,2017-03-15,01010000007FBC99C97EBF63407A7C103C9D4B1B40,6.82384199,157.98422699,25.00,Pohnpei,Ant Atoll,slope,12:50:00,14:07:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_013.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_014,2017-03-15,0101000000A672E2C43ABF6340A32A9E6107451B40,6.81741097,157.97592396,11.00,Pohnpei,Ant Atoll,slope,13:04:00,14:12:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_014.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_015,2017-03-15,0101000000D86D8AA617BF63402BE6B54C65411B40,6.81386299,157.97163703,12.00,Pohnpei,Ant Atoll,slope,14:20:00,15:42:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_015.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_016,2017-03-15,01010000004400ECB3F5BE634081B8A3E6483E1B40,6.81082497,157.96749302,32.00,Pohnpei,Ant Atoll,slope,14:28:00,15:46:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,9,L,,F2A_016.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_017_R,2017-03-15,01010000007380A2AAD0BE63408C683BA6EE3A1B40,6.80755100,157.96297199,10.00,Pohnpei,Ant Atoll,slope,14:36:00,15:49:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,,L,,F2A_017_R.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_018,2017-03-15,01010000000660875AA8BE63401077F52A323A1B40,6.80683200,157.95805098,30.00,Pohnpei,Ant Atoll,slope,14:42:00,15:50:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_018.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_019,2017-03-15,0101000000BC5B178681BE63409840DF50D73A1B40,6.80746199,157.95331101,10.00,Pohnpei,Ant Atoll,slope,14:48:00,15:54:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_019.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_020_L,2017-03-15,0101000000275515F959BE63406546AAB5513D1B40,6.80988201,157.94848303,15.00,Pohnpei,Ant Atoll,slope,14:57:00,16:05:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_020_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_021,2017-03-15,0101000000ACD1E5AC33BE6340288ED17455401B40,6.81282599,157.94380803,39.00,Pohnpei,Ant Atoll,slope,15:07:00,16:11:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_021.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_022,2017-03-16,01010000004000E3F805BE6340437783479F3F1B40,6.81213104,157.93822903,40.00,Pohnpei,Ant Atoll,slope,08:50:00,10:00:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,9,M,,F2A_022.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_023_L,2017-03-16,0101000000B5C4884CB2BD6340113CF868F53E1B40,6.81148304,157.92801501,30.00,Pohnpei,Ant Atoll,slope,08:58:00,10:18:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_023_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_024,2017-03-16,0101000000B40584D6C3BD6340952A51F696421B40,6.81502900,157.93015600,39.00,Pohnpei,Ant Atoll,slope,09:13:00,10:33:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_024.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_025,2017-03-16,0101000000C6F5B54F63BD6340593E6058DD4A1B40,6.82310999,157.91837297,36.00,Pohnpei,Ant Atoll,slope,09:22:00,10:50:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_025.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_026,2017-03-16,0101000000DBA07A941FBD634070D743E2BB441B40,6.81712297,157.91010498,7.00,Pohnpei,Ant Atoll,slope,09:27:00,10:58:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_026.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_027,2017-03-16,0101000000C971E990E2BC63403D035569AC3D1B40,6.81022801,157.90265699,25.00,Pohnpei,Ant Atoll,slope,09:35:00,11:10:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,9,L,,F2A_027.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_028,2017-03-16,0101000000BA9D011EA6BC6340E4CD4CF6F0351B40,6.80267701,157.89527798,7.00,Pohnpei,Ant Atoll,slope,09:42:00,11:22:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_028.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_029,2017-03-16,01010000006B31B243E0BD6340A5AF52079A3F1B40,6.81211101,157.93362603,27.00,Pohnpei,Ant Atoll,slope,10:09:00,12:05:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_029.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_030_L,2017-03-16,0101000000AFAE4CF094BD63405C4DA623E3411B40,6.81434303,157.92443099,27.00,Pohnpei,Ant Atoll,slope,10:27:00,12:10:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_030_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_031_L,2017-03-16,0101000000E3C4573B8ABD6340B6E03DEEF8461B40,6.81930897,157.92312400,12.00,Pohnpei,Ant Atoll,slope,10:44:00,12:15:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_031_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_032,2017-03-16,01010000008A52080541BD6340DB76D2A9C8481B40,6.82107797,157.91418697,30.00,Pohnpei,Ant Atoll,slope,10:55:00,12:25:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_032.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_033,2017-03-16,0101000000E1C5CA8101BD63406A91E50BF7411B40,6.81441897,157.90643396,14.00,Pohnpei,Ant Atoll,slope,11:05:00,12:30:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_033.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_034,2017-03-16,0101000000CD22145BC1BC6340DC8BFD9FA23A1B40,6.80726099,157.89860300,17.00,Pohnpei,Ant Atoll,slope,11:17:00,12:35:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_034.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_035,2017-03-16,010100000035837488AABC6340211531B285301B40,6.79738501,157.89581702,10.00,Pohnpei,Ant Atoll,slope,11:30:00,12:42:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2A_035.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_036,2017-03-16,0101000000E4C1D49ECBBC634017C9EC66252D1B40,6.79408799,157.89985601,12.00,Pohnpei,Ant Atoll,slope,12:50:00,14:00:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_036.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_037,2017-03-16,0101000000E0EB31B200BD634017DBDE4D3B251B40,6.78635904,157.90633497,17.00,Pohnpei,Ant Atoll,slope,12:58:00,13:54:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_037.mp4,S3,,,,,,3,3,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_038,2017-03-16,0101000000A721EC0C1ABD6340BF087D5D441B1B40,6.77662798,157.90942999,18.00,Pohnpei,Ant Atoll,slope,13:13:00,14:17:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_038.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_039_L,2017-03-16,0101000000BB7FA80B23BD63403C9D8E74C4111B40,6.76735098,157.91052802,12.00,Pohnpei,Ant Atoll,slope,13:19:00,14:24:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,9,L,,F2A_039_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_040_L,2017-03-16,01010000003905BF2E5FBD6340F556551622071B40,6.75696597,157.91786897,22.00,Pohnpei,Ant Atoll,slope,13:24:00,14:36:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_040_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_041,2017-03-16,0101000000EEB21D5B88BD634057CDD66E79FC1A40,6.74655698,157.92289501,20.00,Pohnpei,Ant Atoll,slope,13:32:00,14:48:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_041.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_042,2017-03-16,010100000018E81C3482BD634020EF552B13EE1A40,6.73249500,157.92214399,18.00,Pohnpei,Ant Atoll,slope,13:43:00,15:03:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_042.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_043,2017-03-16,0101000000A4A44DF6EBBC634039119AB03F291B40,6.79028202,157.90380397,19.00,Pohnpei,Ant Atoll,slope,14:04:00,15:30:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_043.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_044,2017-03-16,01010000003992D3F010BD63408E6424B52F201B40,6.78143199,157.90831796,23.00,Pohnpei,Ant Atoll,slope,14:10:00,15:35:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_044.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_045,2017-03-16,01010000003DF3EE9F19BD6340900ED5B572161B40,6.77192196,157.90937802,20.00,Pohnpei,Ant Atoll,slope,14:20:00,15:40:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_045.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_046_L,2017-03-16,0101000000C50B5CFD3CBD634050214F79110D1B40,6.76276197,157.91369503,6.00,Pohnpei,Ant Atoll,slope,14:33:00,15:48:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_046_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_047_L,2017-03-16,0101000000807B649483BD63400DF799CCDB011B40,6.75181503,157.92231197,21.00,Pohnpei,Ant Atoll,slope,14:51:00,15:55:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_047_L.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_048,2017-03-16,0101000000534696AB83BD63406252B627CCF41A40,6.73906004,157.92232303,7.00,Pohnpei,Ant Atoll,slope,15:00:00,15:05:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_048.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2A_049,2017-03-16,01010000004B8CE9328ABD634097F869FDA9E81A40,6.72721096,157.92311998,22.00,Pohnpei,Ant Atoll,slope,15:09:00,15:13:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,L,,F2A_049.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2P_001,2017-03-17,0101000000DBA2CC0619C66340F22BCEFF48081C40,7.00809097,158.19055500,30.00,Pohnpei,Pohnpei West,slope,08:42:00,09:55:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,10,M,,F2P_001.mp4,S3,,,,,,2,2,Completed
AIMS,Pacific,Federated States of Micronesia,FP_2017_FM_01,F2P_002_L,2017-03-17,0101000000E31FF09FD2C563403114458288041C40,7.00442699,158.18196103,20.00,Pohnpei,Pohnpei West,slope,08:50:00,10:05:00,Aluminium (AIMS),GoProHero4Silver,False,50,150,CHP,Skipjack tuna,False,9,M,,F2P_002_L.mp4,S3,,,,,,2,2,Completed
