region_name,location_name,site_name,reef_name,reef_type,trip_code,trip_year,set_code,maxn,common_name,genus,species,species_group,family,event_time_mil,event_time_mins,set_lat,set_long,visibility,depth,bait,current_flow_estimated,current_flow_instrumented,reef_id,set_id,master_set_id,animal_id
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_005,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,379632,006:19:632,21.88086490,-84.70108770,9,16.00,Bonito,,,766,33079,16195,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_006,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,3014611,050:14:611,21.90662950,-84.62935470,9,23.00,Bonito,,,766,33080,16157,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_007,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,95712,001:35:712,21.89956440,-84.64831610,9,17.00,Bonito,,,766,33081,16215,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_008,,,,,,,,,21.89274230,-84.66859100,9,20.00,Bonito,,,766,33082,15983,9999
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_009,1,Requiem Shark,Unknown,sp.,Shark,Carcharhinidae,2394529,039:54:529,21.88550000,-84.68970610,9,20.00,Bonito,,,766,33083,16227,292
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_009,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,2021037,033:41:037,21.88550000,-84.68970610,9,20.00,Bonito,,,766,33083,16227,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_010,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,940783,015:40:783,21.87622890,-84.71246900,9,20.00,Bonito,,,766,33084,16091,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_011,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,27524,000:27:524,21.86703340,-84.73182330,9,18.00,Bonito,,,766,33085,16387,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_012,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,1949,000:01:949,21.85458800,-84.74395150,9,20.00,Bonito,,,766,33086,16210,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_013,2,Carcharhinus sp.,Carcharhinus,sp.,Shark,Carcharhinidae,500393,008:20:393,21.84172080,-84.75460460,9,16.00,Bonito,,,766,33087,16528,390
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_013,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,13880,000:13:880,21.84172080,-84.75460460,9,16.00,Bonito,,,766,33087,16528,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_014,1,Unknown Shark,Unknown,sp.,Shark,Selachimorpha,2515776,041:55:776,21.82846490,-84.76572400,9,16.00,Bonito,,,766,33088,16297,50
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_015,1,Unknown Shark,Unknown,sp.,Shark,Selachimorpha,1375591,022:55:591,21.81781290,-84.77906720,10,16.00,Bonito,,,766,33089,16439,50
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_015,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,1006005,016:46:005,21.81781290,-84.77906720,10,16.00,Bonito,,,766,33089,16439,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_016,3,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,1333930,022:13:930,21.86092780,-84.73760960,10,16.50,Bonito,,,766,33090,16539,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_017,1,Unknown Shark,Unknown,sp.,Shark,Selachimorpha,511685,008:31:685,21.84950690,-84.75045250,9,16.00,Bonito,,,766,33091,16312,50
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_017,2,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,3388002,056:28:002,21.84950690,-84.75045250,9,16.00,Bonito,,,766,33091,16312,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_018,1,Carcharhinus sp.,Carcharhinus,sp.,Shark,Carcharhinidae,53069,000:53:069,21.83654080,-84.76058960,9,1.00,Bonito,,,766,33092,16100,390
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_018,2,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,2713934,045:13:934,21.83654080,-84.76058960,9,1.00,Bonito,,,766,33092,16100,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_019,,,,,,,,,21.82315370,-84.77214240,9,16.70,Bonito,,,766,33093,16069,9999
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_020,1,Unknown Shark,Unknown,sp.,Shark,Selachimorpha,657459,010:57:459,21.81163160,-84.78826990,10,16.60,Bonito,,,766,33094,16448,50
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_020,3,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,980911,016:20:911,21.81163160,-84.78826990,10,16.60,Bonito,,,766,33094,16448,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_021,2,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,665070,011:05:070,21.80562670,-84.80684540,9,16.00,Bonito,,,766,33095,16203,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_022,2,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,3341849,055:41:849,21.80701960,-84.83200730,10,17.00,Bonito,,,766,33096,16492,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_023,6,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,3016653,050:16:653,21.81243360,-84.85515160,9,16.60,Bonito,,,766,33097,16589,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_024,2,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,2575036,042:55:036,21.81840000,-84.87650000,9,15.00,Bonito,,,766,33098,16011,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_025,1,Requiem Shark,Unknown,sp.,Shark,Carcharhinidae,897046,014:57:046,21.82101110,-84.89542070,9,17.00,Bonito,,,766,33099,16064,292
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_025,2,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,1632738,027:12:738,21.82101110,-84.89542070,9,17.00,Bonito,,,766,33099,16064,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_026,2,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,2237496,037:17:496,21.80609990,-84.82048500,9,15.00,Bonito,,,766,33100,16610,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_026,1,Nurse shark,Ginglymostoma,cirratum,Shark,Ginglymostomatidae,1179303,019:39:303,21.80609990,-84.82048500,9,15.00,Bonito,,,766,33100,16610,23
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_027,2,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,3411835,056:51:835,21.80951810,-84.84399930,9,17.00,Bonito,,,766,33101,16353,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_027,1,Nurse shark,Ginglymostoma,cirratum,Shark,Ginglymostomatidae,2914679,048:34:679,21.80951810,-84.84399930,9,17.00,Bonito,,,766,33101,16353,23
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_028,1,Requiem Shark,Unknown,sp.,Shark,Carcharhinidae,1846958,030:46:958,21.81495070,-84.86629350,9,16.60,Bonito,,,766,33102,16356,292
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_028,4,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,869851,014:29:851,21.81495070,-84.86629350,9,16.60,Bonito,,,766,33102,16356,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_029,1,Requiem Shark,Unknown,sp.,Shark,Carcharhinidae,261933,004:21:933,21.82232250,-84.90705800,10,18.50,Bonito,,,766,33103,16043,292
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_029,4,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,1171825,019:31:825,21.82232250,-84.90705800,10,18.50,Bonito,,,766,33103,16043,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_029,1,Nurse shark,Ginglymostoma,cirratum,Shark,Ginglymostomatidae,3495259,058:15:259,21.82232250,-84.90705800,10,18.50,Bonito,,,766,33103,16043,23
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_030,2,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,735723,012:15:723,21.82232250,-84.90705800,10,17.50,Bonito,,,766,33104,16002,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_031,4,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,2380726,039:40:726,21.91524620,-84.60525450,9,15.90,Bonito,,,766,33105,15997,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_032,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,1925115,032:05:115,21.92074380,-84.58345900,10,14.70,Bonito,,,766,33106,16569,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_033,2,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,3458609,057:38:609,21.92409410,-84.56499390,9,15.00,Bonito,,,766,33107,16550,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_034,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,2302563,038:22:563,21.92564240,-84.54883800,9,17.00,Bonito,,,766,33108,16435,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_034,1,Nurse shark,Ginglymostoma,cirratum,Shark,Ginglymostomatidae,2776312,046:16:312,21.92564240,-84.54883800,9,17.00,Bonito,,,766,33108,16435,23
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_035,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,2322358,038:42:358,21.92370660,-84.52833310,9,17.00,Bonito,,,766,33109,16244,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_036,2,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,1066045,017:46:045,21.91790660,-84.59296390,9,17.00,Bonito,,,766,33110,16343,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_037,2,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,429930,007:09:930,21.92292120,-84.57384500,9,17.00,Bonito,,,766,33111,16044,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_038,2,Carcharhinus sp.,Carcharhinus,sp.,Shark,Carcharhinidae,2663497,044:23:497,21.92593700,-84.55793500,10,15.60,Bonito,,,766,33112,16146,390
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_038,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,197507,003:17:507,21.92593700,-84.55793500,10,15.60,Bonito,,,766,33112,16146,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_039,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,2372917,039:32:917,21.92545990,-84.53903140,9,14.60,Bonito,,,766,33113,16253,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_040,1,Southern stingray,Hypanus,americanus,Ray,Dasyatidae,421396,007:01:396,21.92316230,-84.51681260,9,17.40,Bonito,,,766,33114,16138,28
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_040,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,1051002,017:31:002,21.92316230,-84.51681260,9,17.40,Bonito,,,766,33114,16138,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_040,1,Nurse shark,Ginglymostoma,cirratum,Shark,Ginglymostomatidae,3376998,056:16:998,21.92316230,-84.51681260,9,17.40,Bonito,,,766,33114,16138,23
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_041,1,Requiem Shark,Unknown,sp.,Shark,Carcharhinidae,1867048,031:07:048,21.88194444,-84.46638889,9,20.80,Bonito,,,766,33115,16527,292
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_042,1,Requiem Shark,Unknown,sp.,Shark,Carcharhinidae,1627168,027:07:168,21.88555556,-84.47055556,9,23.00,Bonito,,,766,33116,16506,292
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_042,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,2689434,044:49:434,21.88555556,-84.47055556,9,23.00,Bonito,,,766,33116,16506,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_043,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,1052445,017:32:445,21.90166667,-84.47694444,9,20.40,Bonito,,,766,33117,16162,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_044,1,Atlantic Chupare stingray,Styracura,schmardae,Ray,Potamotrygonidae,1457986,024:17:986,21.92083333,-84.48694444,7,20.40,Bonito,,,766,33118,16332,27
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_044,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,2159924,035:59:924,21.92083333,-84.48694444,7,20.40,Bonito,,,766,33118,16332,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_045,,,,,,,,,21.91500000,-84.47944444,10,14.80,Bonito,,,766,33119,16564,9999
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_046,,,,,,,,,21.90833333,-84.47305556,10,17.40,Bonito,,,766,33120,16337,9999
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_047,1,Carcharhinus sp.,Carcharhinus,sp.,Shark,Carcharhinidae,3468767,057:48:767,21.90861111,-84.46861111,9,18.20,Bonito,,,766,33121,16013,390
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_048,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,1372408,022:52:408,21.89722222,-84.48944444,9,18.00,Bonito,,,766,33122,16104,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_049,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,2022962,033:42:962,21.88555556,-84.47000000,9,19.60,Bonito,,,766,33123,16417,24
Western Atlantic,Cuba,Guanahacabibes,Guanahacabibes Reef,slope,FP_2017_CU_03,2017,GUA_050,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,2969360,049:29:360,21.88611111,-84.46694444,9,17.50,Bonito,,,766,33124,16371,24
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_001,,,,,,,,,-5.55682000,122.50903000,7,22.80,Pilchards,,,493,33125,18382,9999
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_002,1,Eagle Rays,Aetobatus,sp.,Ray,Aetobatidae,2850293,047:30:293,-5.56167000,122.50916000,9,7.20,Pilchards,,,493,33126,18478,296
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_003,1,Reticulate whipray/ honeycomb stingray,Himantura,uarnak,Ray,Dasyatidae,3476317,057:56:317,-5.56738000,122.50739000,10,41.00,Pilchards,,,493,33127,18423,235
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_004,,,,,,,,,-5.56838000,122.50341000,7,14.20,Pilchards,,,493,33128,18383,9999
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_005,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,3308067,055:08:067,-5.56920400,122.49899500,9,15.30,Pilchards,,,493,33129,18446,114
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_006,1,Reticulate whipray/ honeycomb stingray,Himantura,uarnak,Ray,Dasyatidae,925432,015:25:432,-5.57024800,122.49460000,9,19.40,Pilchards,,,493,33130,18384,235
Coral Triangle,Indonesia,Bau Bau,Islands,flat,FP_2018_ID_01,2018,BBIL3_007,1,Bluespotted fantail ray,Taeniura,lymma,Ray,Dasyatidae,849460,014:09:460,-5.49851000,122.52593000,3,3.40,Pilchards,,,493,33131,18385,255
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_008,,,,,,,,,-5.50339000,122.52657000,10,33.30,Pilchards,,,493,33132,18386,9999
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_009,2,Bluespotted maskray,Neotrygon,kuhlii,Ray,Dasyatidae,1311775,021:51:775,-5.50821000,122.52547000,7,16.00,Pilchards,,,493,33133,18387,158
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_010,,,,,,,,,-5.51437000,122.52510000,9,15.00,Pilchards,,,493,33134,18388,9999
Coral Triangle,Indonesia,Bau Bau,Coast,slope,FP_2018_ID_01,2018,BBCO3_001,,,,,,,,,-5.53195000,122.57056000,10,20.00,Pilchards,,,492,33135,18324,9999
Coral Triangle,Indonesia,Bau Bau,Coast,slope,FP_2018_ID_01,2018,BBCO3_002,1,Bluespotted maskray,Neotrygon,kuhlii,Ray,Dasyatidae,2327500,038:47:500,-5.53924000,122.57134000,9,26.30,Pilchards,,,492,33136,18325,158
Coral Triangle,Indonesia,Bau Bau,Coast,slope,FP_2018_ID_01,2018,BBCO3_002,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,2559865,042:39:865,-5.53924000,122.57134000,9,26.30,Pilchards,,,492,33136,18325,114
Coral Triangle,Indonesia,Bau Bau,Coast,flat,FP_2018_ID_01,2018,BBCO3_003,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,903397,015:03:397,-5.54326000,122.57416000,10,5.10,Pilchards,,,492,33137,18327,114
Coral Triangle,Indonesia,Bau Bau,Coast,slope,FP_2018_ID_01,2018,BBCO3_004,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,544476,009:04:476,-5.54881000,122.57488000,10,33.00,Pilchards,,,492,33138,18331,114
Coral Triangle,Indonesia,Bau Bau,Coast,slope,FP_2018_ID_01,2018,BBCO3_005,1,Eagle Rays,Aetobatus,sp.,Ray,Aetobatidae,70,000:00:070,-5.55383000,122.57765000,10,13.30,Pilchards,,,492,33139,18513,296
Coral Triangle,Indonesia,Bau Bau,Coast,slope,FP_2018_ID_01,2018,BBCO3_005,1,Bluespotted fantail ray,Taeniura,lymma,Ray,Dasyatidae,2787083,046:27:083,-5.55383000,122.57765000,10,13.30,Pilchards,,,492,33139,18513,255
Coral Triangle,Indonesia,Bau Bau,Coast,slope,FP_2018_ID_01,2018,BBCO3_005,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,159160,002:39:160,-5.55383000,122.57765000,10,13.30,Pilchards,,,492,33139,18513,114
Coral Triangle,Indonesia,Bau Bau,Coast,slope,FP_2018_ID_01,2018,BBCO3_006,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,1132232,018:52:232,-5.56073000,122.57803000,10,26.30,Pilchards,,,492,33140,18180,114
Coral Triangle,Indonesia,Bau Bau,Coast,slope,FP_2018_ID_01,2018,BBCO3_007,1,Bluespotted fantail ray,Taeniura,lymma,Ray,Dasyatidae,2288986,038:08:986,-5.52370000,122.56523000,10,12.00,Pilchards,,,492,33141,18332,255
Coral Triangle,Indonesia,Bau Bau,Coast,slope,FP_2018_ID_01,2018,BBCO3_007,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,1376724,022:56:724,-5.52370000,122.56523000,10,12.00,Pilchards,,,492,33141,18332,114
Coral Triangle,Indonesia,Bau Bau,Coast,slope,FP_2018_ID_01,2018,BBCO3_009,,,,,,,,,-5.52305000,122.55550000,10,34.10,Pilchards,,,492,33143,18333,9999
Coral Triangle,Indonesia,Bau Bau,Coast,crest,FP_2018_ID_01,2018,BBCO3_010,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,639302,010:39:302,-5.51357200,122.55593600,9,7.00,Pilchards,,,492,33144,18334,114
Coral Triangle,Indonesia,Bau Bau,Coast,slope,FP_2018_ID_01,2018,BBCO3_011,,,,,,,,,-5.51271000,122.55597000,9,12.30,Pilchards,,,492,33145,18335,9999
Coral Triangle,Indonesia,Bau Bau,Coast,slope,FP_2018_ID_01,2018,BBCO3_012,,,,,,,,,-5.51163300,122.55619200,9,16.20,Pilchards,,,492,33146,18336,9999
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_011,1,Bluespotted fantail ray,Taeniura,lymma,Ray,Dasyatidae,3504974,058:24:974,-5.51339000,122.52493000,10,13.10,Pilchards,,,493,33147,18389,255
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_012,1,Bluespotted fantail ray,Taeniura,lymma,Ray,Dasyatidae,103614,001:43:614,-5.51942000,122.52506000,10,21.60,Pilchards,,,493,33148,18479,255
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_013,1,Whitetip reef shark,Triaenodon,obesus,Shark,Carcharhinidae,39614,000:39:614,-5.52045000,122.51888000,10,40.00,Pilchards,,,493,33149,18390,144
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_013,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,621093,010:21:093,-5.52045000,122.51888000,10,40.00,Pilchards,,,493,33149,18390,114
Coral Triangle,Indonesia,Bau Bau,Islands,crest,FP_2018_ID_01,2018,BBIL3_014,1,Bluespotted fantail ray,Taeniura,lymma,Ray,Dasyatidae,1805839,030:05:839,-5.52196000,122.51364000,10,6.20,Pilchards,,,493,33150,18391,255
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_015,1,Bluespotted fantail ray,Taeniura,lymma,Ray,Dasyatidae,1761600,029:21:600,-5.52632000,122.51124000,10,26.90,Pilchards,,,493,33151,18392,255
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_015,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,2239146,037:19:146,-5.52632000,122.51124000,10,26.90,Pilchards,,,493,33151,18392,114
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_016,,,,,,,,,-5.53049000,122.51168000,10,18.50,Pilchards,,,493,33152,18393,9999
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_017,1,Bluespotted fantail ray,Taeniura,lymma,Ray,Dasyatidae,1048762,017:28:762,-5.53516000,122.50978000,9,14.20,Pilchards,,,493,33153,18394,255
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_017,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,259301,004:19:301,-5.53516000,122.50978000,9,14.20,Pilchards,,,493,33153,18394,114
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_018,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,857991,014:17:991,-5.53927000,122.51077000,10,27.60,Pilchards,,,493,33154,18480,114
Coral Triangle,Indonesia,Bau Bau,Islands,flat,FP_2018_ID_01,2018,BBIL3_019,1,Bluespotted fantail ray,Taeniura,lymma,Ray,Dasyatidae,3164267,052:44:267,-5.54309000,122.51157000,10,2.70,Pilchards,,,493,33155,18510,255
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_020,,,,,,,,,-5.54775000,122.50970000,9,35.20,Pilchards,,,493,33156,18395,9999
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_021,7,Bluespotted maskray,Neotrygon,kuhlii,Ray,Dasyatidae,2958891,049:18:891,-5.55207000,122.50896000,7,21.20,Pilchards,,,493,33157,18425,158
