trip_set_code,region_name,region_id,location_name,location_code,location_id,site_name,site_code,site_type,site_id,reef_name,reef_code,reef_type,reef_id,trip_year,trip_code,set_code,set_id,set_latitude,set_longitude,team,set_date,drop_time,haul_time,shark_id,common_name,latin_name,family,species_group,functional_group,maxn,min_event_time_milli,min_event_time_mins,equipment_frame_type,equipment_camera,equipment_stereo_camera,equipment_camera_height,equipment_arm_length,video_filename,video_source,video_filepath,splendor_image_url,total_assignments,reviewed_assignments,has_complete_master,depth,bait,bait_oiled,current_flow_estimated,current_flow_instrumented,visibility,field_of_view,substrate_relief_sd,substrate_relief_mean,ascidians,bleached_corals,bryozoa,consolidated,crinoids,halimeda,hard_coral,hydrocoral,hydroids,invertebrate_complex,macroalgae,mangrove,seagrass,soft_coral,sponge,true_anemones,unconsolidated,zoanthids,mark_zero_time,mark_60_mins,mark_90_mins,mark_haul_time,mark_stopped_reading,video_length_watched,protection_status,mpa_name,mpa_area,mpa_year_founded,mpa_isolation,mpa_compliance,bait_family,PI,Remote,Shark_Protection_Status,Shark_fishing_restrictions,Shark_gears,Datasheet_Source,set_productivity_2017ave,local_population_2010,local_population_2015,population_proporationaldifference_2010.15,drop_hr
FP_2015_AU-P_01_PCB2_019,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_019,2016,-13.8,144,AIMS,6/11/2015,16:40:00,,207,Marbled ray/ blotched fantail ray,Taeniurops meyeni,Dasyatidae,Ray,large_ray,1,1257615,020:57:615,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_019.mp4,,,NA,2,2,1,13,Pilchards,FALSE,,NA,5,Open,0,1,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,10,0,129471,3729488,NA,4444276,NA,4314805,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,627.4614269,627.5173035,8.91E-05,16
FP_2015_AU-P_01_PCB2_020,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_020,2017,-13.8,144,AIMS,7/11/2015,8:20:00,9:34:00,158,Bluespotted maskray,Neotrygon kuhlii,Dasyatidae,Ray,small_ray,1,2018973,033:38:973,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_020.mp4,,,NA,2,2,1,14.1,Pilchards,FALSE,,NA,5,Open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,147891,3747839,NA,4610538,NA,4462647,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,625.6921675,625.747887,8.91E-05,8
FP_2015_AU-P_01_PCB2_020,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_020,2017,-13.8,144,AIMS,7/11/2015,8:20:00,9:34:00,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,1,3398049,056:38:049,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_020.mp4,,,NA,2,2,1,14.1,Pilchards,FALSE,,NA,5,Open,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,147891,3747839,NA,4610538,NA,4462647,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,625.6921675,625.747887,8.91E-05,8
FP_2015_AU-P_01_PCB2_021,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_021,2018,-13.8,144,AIMS,7/11/2015,8:26:00,9:46:00,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,1,3551579,059:11:579,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_021.mp4,,,NA,2,2,1,12.5,Pilchards,FALSE,,NA,5,Open,0,1,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,10,0,101473,3701488,NA,5117346,NA,5015873,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,625.2661426,625.321824,8.91E-05,8
FP_2015_AU-P_01_PCB2_022,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_022,2019,-13.8,144,AIMS,7/11/2015,8:32:00,10:04:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_022.mp4,,,NA,2,2,1,16.4,Pilchards,FALSE,,NA,5,Open,0,1,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,0,70,0,117132,3717160,NA,5492322,NA,5375190,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,625.3265151,625.3822018,8.91E-05,8
FP_2015_AU-P_01_PCB2_023,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_023,2020,-13.8,144,AIMS,7/11/2015,8:40:00,10:14:00,94,Tawny nurse shark,Nebrius ferrugineus,Ginglymostomatidae,Shark,benthic_rover,1,2470829,041:10:829,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_023.mp4,,,NA,2,2,1,10.2,Pilchards,FALSE,,NA,3,Open,0.527,0.5,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,60,0,151693,3751642,NA,5848885,NA,5697192,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,626.0957549,626.1515101,8.91E-05,8
FP_2015_AU-P_01_PCB2_023,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_023,2020,-13.8,144,AIMS,7/11/2015,8:40:00,10:14:00,158,Bluespotted maskray,Neotrygon kuhlii,Dasyatidae,Ray,small_ray,1,1710503,028:30:503,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_023.mp4,,,NA,2,2,1,10.2,Pilchards,FALSE,,NA,3,Open,0.527,0.5,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,60,0,151693,3751642,NA,5848885,NA,5697192,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,626.0957549,626.1515101,8.91E-05,8
FP_2015_AU-P_01_PCB2_023,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_023,2020,-13.8,144,AIMS,7/11/2015,8:40:00,10:14:00,257,Grey reef shark,Carcharhinus amblyrhynchos,Carcharhinidae,Shark,reef_meso,2,450239,007:30:239,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_023.mp4,,,NA,2,2,1,10.2,Pilchards,FALSE,,NA,3,Open,0.527,0.5,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,60,0,151693,3751642,NA,5848885,NA,5697192,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,626.0957549,626.1515101,8.91E-05,8
FP_2015_AU-P_01_PCB2_024,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_024,2021,-13.8,144,AIMS,7/11/2015,8:55:00,10:27:00,257,Grey reef shark,Carcharhinus amblyrhynchos,Carcharhinidae,Shark,reef_meso,1,3163341,052:43:341,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_024.mp4,,,NA,2,2,1,17.1,Pilchards,FALSE,,NA,5,Open,0,1,0,0,0,10,0,0,0,0,0,0,0,0,80,0,0,0,10,0,107229,3707222,NA,5738809,NA,5631580,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,626.833691,626.8895118,8.91E-05,8
FP_2015_AU-P_01_PCB2_024,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_024,2021,-13.8,144,AIMS,7/11/2015,8:55:00,10:27:00,19,Tiger shark,Galeocerdo cuvier,Carcharhinidae,Shark,apex,1,3130239,052:10:239,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_024.mp4,,,NA,2,2,1,17.1,Pilchards,FALSE,,NA,5,Open,0,1,0,0,0,10,0,0,0,0,0,0,0,0,80,0,0,0,10,0,107229,3707222,NA,5738809,NA,5631580,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,626.833691,626.8895118,8.91E-05,8
FP_2015_AU-P_01_PCB2_024,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_024,2021,-13.8,144,AIMS,7/11/2015,8:55:00,10:27:00,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,1,3167577,052:47:577,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_024.mp4,,,NA,2,2,1,17.1,Pilchards,FALSE,,NA,5,Open,0,1,0,0,0,10,0,0,0,0,0,0,0,0,80,0,0,0,10,0,107229,3707222,NA,5738809,NA,5631580,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,626.833691,626.8895118,8.91E-05,8
FP_2015_AU-P_01_PCB2_025,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_025,2022,-13.8,144,AIMS,7/11/2015,9:45:00,11:12:00,257,Grey reef shark,Carcharhinus amblyrhynchos,Carcharhinidae,Shark,reef_meso,1,1461182,024:21:182,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_025.mp4,,,NA,2,2,1,15.9,Pilchards,FALSE,,NA,3,Open,1.215,1.1429,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,80,0,137248,3737250,NA,5210105,NA,5072857,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,625.0619057,625.1175691,8.91E-05,9
FP_2015_AU-P_01_PCB2_025,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_025,2022,-13.8,144,AIMS,7/11/2015,9:45:00,11:12:00,255,Bluespotted fantail ray,Taeniura lymma,Dasyatidae,Ray,small_ray,1,2710628,045:10:628,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_025.mp4,,,NA,2,2,1,15.9,Pilchards,FALSE,,NA,3,Open,1.215,1.1429,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,80,0,137248,3737250,NA,5210105,NA,5072857,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,625.0619057,625.1175691,8.91E-05,9
FP_2015_AU-P_01_PCB2_026,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_026,2023,-13.8,144,AIMS,7/11/2015,8:58:00,11:18:00,329,Whitecheek Shark,Carcharhinus dussumieri,Carcharhinidae,Shark,coastal_rover,1,2004994,033:24:994,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_026.mp4,,,NA,2,2,1,20.1,Pilchards,FALSE,,NA,3,Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,20,0,177854,3777832,NA,4888752,NA,4710898,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,624.8296078,624.8852504,8.91E-05,8
FP_2015_AU-P_01_PCB2_027,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_027,2024,-13.8,144,AIMS,7/11/2015,10:11:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_027.mp4,,,NA,2,2,1,20.4,Pilchards,FALSE,,NA,3,Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,181323,3781360,NA,4503261,NA,4321938,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,625.3627721,625.4184621,8.91E-05,10
FP_2015_AU-P_01_PCB2_028,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_028,2025,-13.8,144,AIMS,7/11/2015,10:23:00,,158,Bluespotted maskray,Neotrygon kuhlii,Dasyatidae,Ray,small_ray,1,1031289,017:11:289,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_028.mp4,,,NA,2,2,1,13.3,Pilchards,FALSE,,NA,3,Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,70,0,97107,3697121,NA,4224717,NA,4127610,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,626.5319334,626.5877274,8.91E-05,10
FP_2015_AU-P_01_PCB2_029,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_029,2026,-13.8,144,AIMS,7/11/2015,10:34:00,11:40:00,158,Bluespotted maskray,Neotrygon kuhlii,Dasyatidae,Ray,small_ray,1,1030689,017:10:689,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_029.mp4,,,NA,2,2,1,15,Pilchards,FALSE,,NA,3,Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,70,0,97707,3697718,NA,4238071,NA,4140364,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,627.1679372,627.2237878,8.91E-05,10
FP_2015_AU-P_01_PCB2_030,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_030,2027,-13.8,144,AIMS,7/11/2015,11:50:00,13:15:00,158,Bluespotted maskray,Neotrygon kuhlii,Dasyatidae,Ray,small_ray,1,2395719,039:55:719,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_030.mp4,,,NA,2,2,1,8.9,Pilchards,FALSE,,NA,5,Open,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111087,3711030,NA,5270430,NA,5159343,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,627.6110848,627.6669749,8.91E-05,11
FP_2015_AU-P_01_PCB2_030,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_030,2027,-13.8,144,AIMS,7/11/2015,11:50:00,13:15:00,257,Grey reef shark,Carcharhinus amblyrhynchos,Carcharhinidae,Shark,reef_meso,1,2762217,046:02:217,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_030.mp4,,,NA,2,2,1,8.9,Pilchards,FALSE,,NA,5,Open,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111087,3711030,NA,5270430,NA,5159343,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,627.6110848,627.6669749,8.91E-05,11
FP_2015_AU-P_01_PCB2_030,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_030,2027,-13.8,144,AIMS,7/11/2015,11:50:00,13:15:00,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,1,706995,011:46:995,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_030.mp4,,,NA,2,2,1,8.9,Pilchards,FALSE,,NA,5,Open,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111087,3711030,NA,5270430,NA,5159343,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,627.6110848,627.6669749,8.91E-05,11
FP_2015_AU-P_01_PCB2_031,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_031,2028,-13.8,144,AIMS,7/11/2015,11:56:00,13:24:00,19,Tiger shark,Galeocerdo cuvier,Carcharhinidae,Shark,apex,1,3270056,054:30:056,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_031.mp4,,,NA,2,2,1,12.8,Pilchards,FALSE,,NA,5,Open,0,1,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,61,0,99142,3699128,NA,5298762,NA,5199620,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,627.3935641,627.4494348,8.91E-05,11
FP_2015_AU-P_01_PCB2_032,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_032,2029,-13.8,144,AIMS,7/11/2015,12:52:00,13:55:00,144,Whitetip reef shark,Triaenodon obesus,Carcharhinidae,Shark,reef_meso,2,1268191,021:08:191,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_032.mp4,,,NA,2,2,1,11,Pilchards,FALSE,,NA,7,Open,0.2582,2.9333,0,0,0,0,0,0,14,0,0,0,0,0,0,85,0,0,0,0,98975,3698953,NA,3903366,NA,3804391,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,626.9188767,626.9747051,8.91E-05,12
FP_2015_AU-P_01_PCB2_033,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_033,2030,-13.8,144,AIMS,7/11/2015,12:59:00,14:07:00,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,2,2967687,049:27:687,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_033.mp4,,,NA,2,2,1,10.8,Pilchards,FALSE,,NA,3,Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,58,0,232341,3832325,NA,4148205,NA,3915864,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,626.3516199,626.4073979,8.91E-05,12
FP_2015_AU-P_01_PCB2_033,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_033,2030,-13.8,144,AIMS,7/11/2015,12:59:00,14:07:00,219,White spot guitarfish (2 spp.),Rhynchobatus spp.,Rhynchobatidae,Ray,guitar,1,2482123,041:22:123,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_033.mp4,,,NA,2,2,1,10.8,Pilchards,FALSE,,NA,3,Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,58,0,232341,3832325,NA,4148205,NA,3915864,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,626.3516199,626.4073979,8.91E-05,12
FP_2015_AU-P_01_PCB2_033,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_033,2030,-13.8,144,AIMS,7/11/2015,12:59:00,14:07:00,330,Unknown Guitarfish,Rhynchobatus sp.,Rhynchobatidae,Ray,guitar,1,2487879,041:27:879,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_033.mp4,,,NA,2,2,1,10.8,Pilchards,FALSE,,NA,3,Open,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,58,0,232341,3832325,NA,4148205,NA,3915864,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,626.3516199,626.4073979,8.91E-05,12
FP_2015_AU-P_01_PCB2_034,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_034,2031,-13.8,144,AIMS,7/11/2015,13:09:00,14:17:00,NA,,,,,,0,NA,,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_034.mp4,,,NA,2,2,1,15.3,Pilchards,FALSE,,NA,5,Open,0,3,0,0,0,28,0,0,28,0,0,0,0,0,0,42,0,0,0,0,108620,3708625,NA,4416576,NA,4307956,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,626.2920509,626.3478235,8.91E-05,13
FP_2015_AU-P_01_PCB2_035,Pacific,3,Australia-Pacific,AU-P,73,Northern GBR 1,PCB,B,153,13-124,2,slope,227,2015,FP_2015_AU-P_01,PCB2_035,2032,-13.8,144,AIMS,7/11/2015,14:48:00,16:03:00,158,Bluespotted maskray,Neotrygon kuhlii,Dasyatidae,Ray,small_ray,1,3094549,051:34:549,Stainless rebar,GoPro Hero 4,FALSE,50,100,FP_2015_AU-P_01_PCB2_035.mp4,,,NA,3,3,1,16.9,Pilchards,FALSE,,NA,3,Open,0.744,1.375,0,0,0,0,0,0,0,0,0,0,87,0,0,12,0,0,0,0,91001,3691025,NA,4594890,NA,4503889,restricted,GBRMPA 13-124 Habitat Protection Zone,69.3,2004,<20km to next reef,high,Clupeidae,Heupel,No,Restricted,Species; Bag; Entrants; Gear; Area,Hook & Line; Drumline; Trawl;,Additional Reef Covariates - Pacific Indian Simpfendorder Heupel,0.106081313,627.8616142,627.9175266,8.91E-05,14
