"set_id","shark_trophic_group","shark_trophic_numeric","sum_shark_trophic","set_composition"
"16496","lower order",1,3,"apex"
"16496","apex",2,3,"apex"
"16499","lower order",1,1,"lower"
"16502","lower order",1,1,"lower"
"16505","lower order",1,1,"lower"
"16508","lower order",1,1,"lower"
"16516","lower order",1,1,"lower"
"16522","lower order",1,1,"lower"
"16523","lower order",1,1,"lower"
"16528","lower order",1,1,"lower"
"16535","lower order",1,1,"lower"
"16541","lower order",1,1,"lower"
"16545","lower order",1,1,"lower"
"16547","lower order",1,1,"lower"
"16548","lower order",1,1,"lower"
"16551","lower order",1,1,"lower"
"16570","lower order",1,1,"lower"
"16593","lower order",1,1,"lower"
"16602","lower order",1,1,"lower"
"16605","lower order",1,1,"lower"
"16611","lower order",1,1,"lower"
"16729","lower order",1,1,"lower"
"16755","lower order",1,1,"lower"
"16842","lower order",1,1,"lower"
"16865","lower order",1,1,"lower"
"16883","lower order",1,1,"lower"
"16899","lower order",1,1,"lower"
"16902","lower order",1,1,"lower"
"16903","lower order",1,1,"lower"
"16932","lower order",1,1,"lower"
"16934","lower order",1,1,"lower"
"16943","lower order",1,1,"lower"
"16969","lower order",1,1,"lower"
"16972","lower order",1,1,"lower"
"16975","lower order",1,1,"lower"
"16977","lower order",1,1,"lower"
"16988","lower order",1,1,"lower"
"17014","lower order",1,1,"lower"
"17016","lower order",1,1,"lower"
"17024","lower order",1,1,"lower"
"17032","lower order",1,1,"lower"
"17033","lower order",1,1,"lower"
"17036","lower order",1,1,"lower"
"17037","lower order",1,1,"lower"
"17039","lower order",1,1,"lower"
"17040","lower order",1,1,"lower"
"17043","lower order",1,1,"lower"
"17052","lower order",1,1,"lower"
"17053","lower order",1,1,"lower"
"17056","lower order",1,1,"lower"
"17060","lower order",1,1,"lower"
"17061","lower order",1,3,"apex"
"17061","apex",2,3,"apex"
"17062","lower order",1,1,"lower"
"17067","lower order",1,1,"lower"
"17070","lower order",1,1,"lower"
"17071","lower order",1,1,"lower"
"17072","lower order",1,1,"lower"
"17073","lower order",1,1,"lower"
"17078","lower order",1,1,"lower"
"17079","lower order",1,1,"lower"
"17085","lower order",1,1,"lower"
"17090","lower order",1,1,"lower"
"17100","lower order",1,1,"lower"
"17101","lower order",1,1,"lower"
"17102","lower order",1,1,"lower"
"17103","lower order",1,1,"lower"
"17104","lower order",1,1,"lower"
"17105","lower order",1,1,"lower"
"17106","lower order",1,1,"lower"
"17109","lower order",1,1,"lower"
"17115","apex",2,2,"apex"
"17117","lower order",1,1,"lower"
"17120","lower order",1,1,"lower"
"17121","lower order",1,1,"lower"
"17124","lower order",1,1,"lower"
"17125","lower order",1,1,"lower"
"17184","lower order",1,1,"lower"
"17185","lower order",1,1,"lower"
"17186","lower order",1,1,"lower"
"17187","lower order",1,1,"lower"
"17188","lower order",1,1,"lower"
"17189","lower order",1,1,"lower"
"17190","lower order",1,1,"lower"
"17191","lower order",1,1,"lower"
"17193","lower order",1,1,"lower"
"17195","lower order",1,1,"lower"
"17197","lower order",1,1,"lower"
"17198","lower order",1,1,"lower"
"17199","lower order",1,1,"lower"
"17200","lower order",1,1,"lower"
"17201","lower order",1,1,"lower"
"17203","lower order",1,1,"lower"
"17204","lower order",1,1,"lower"
"17205","lower order",1,1,"lower"
"17206","lower order",1,1,"lower"
"17512","lower order",1,1,"lower"
"17515","lower order",1,1,"lower"
"17516","lower order",1,1,"lower"
"17519","lower order",1,1,"lower"
"17209","lower order",1,1,"lower"
"17210","lower order",1,1,"lower"
"17211","lower order",1,1,"lower"
"17212","lower order",1,1,"lower"
"17213","lower order",1,1,"lower"
"17215","lower order",1,1,"lower"
"17216","lower order",1,1,"lower"
"17217","lower order",1,1,"lower"
"17218","lower order",1,1,"lower"
"17220","lower order",1,1,"lower"
"17521","lower order",1,1,"lower"
"17523","lower order",1,1,"lower"
"17525","lower order",1,1,"lower"
"17529","lower order",1,1,"lower"
"17546","lower order",1,1,"lower"
"17548","lower order",1,1,"lower"
"17552","lower order",1,1,"lower"
"17572","lower order",1,1,"lower"
"17577","lower order",1,1,"lower"
"17583","lower order",1,1,"lower"
"17591","lower order",1,1,"lower"
"17598","lower order",1,1,"lower"
"17617","lower order",1,1,"lower"
"17621","apex",2,2,"apex"
"17622","apex",2,2,"apex"
"17623","apex",2,3,"apex"
"17623","lower order",1,3,"apex"
"17628","apex",2,2,"apex"
"17632","lower order",1,1,"lower"
"17638","lower order",1,1,"lower"
"17640","apex",2,2,"apex"
"17644","apex",2,2,"apex"
"17648","apex",2,2,"apex"
"17650","apex",2,2,"apex"
"17651","apex",2,3,"apex"
"17651","lower order",1,3,"apex"
"17653","lower order",1,1,"lower"
"17655","apex",2,3,"apex"
"17655","lower order",1,3,"apex"
"17657","apex",2,2,"apex"
"17658","apex",2,2,"apex"
"17660","apex",2,2,"apex"
"17661","apex",2,2,"apex"
"17662","apex",2,2,"apex"
"17663","apex",2,2,"apex"
"17664","apex",2,2,"apex"
"17666","apex",2,2,"apex"
"17667","lower order",1,1,"lower"
"17668","apex",2,2,"apex"
"17669","apex",2,2,"apex"
"17671","apex",2,2,"apex"
"17672","apex",2,2,"apex"
"17673","apex",2,2,"apex"
"17674","apex",2,2,"apex"
"17675","apex",2,2,"apex"
"17676","apex",2,2,"apex"
"17677","apex",2,2,"apex"
"17678","apex",2,2,"apex"
"17679","apex",2,2,"apex"
"17680","apex",2,3,"apex"
"17680","lower order",1,3,"apex"
"17681","apex",2,2,"apex"
"17683","apex",2,2,"apex"
"17684","apex",2,2,"apex"
"17685","apex",2,2,"apex"
"17686","apex",2,2,"apex"
"17687","apex",2,2,"apex"
"17688","apex",2,2,"apex"
"17905","lower order",1,1,"lower"
"17906","lower order",1,1,"lower"
"17911","lower order",1,1,"lower"
"17915","lower order",1,1,"lower"
"17917","lower order",1,1,"lower"
"17924","lower order",1,1,"lower"
"17925","lower order",1,1,"lower"
"17926","lower order",1,1,"lower"
"17931","lower order",1,1,"lower"
"17932","lower order",1,1,"lower"
"17935","lower order",1,1,"lower"
"17937","lower order",1,1,"lower"
"17938","lower order",1,1,"lower"
"17940","lower order",1,1,"lower"
"17941","lower order",1,1,"lower"
"17942","lower order",1,1,"lower"
"17943","lower order",1,1,"lower"
"17944","lower order",1,1,"lower"
"17946","lower order",1,1,"lower"
"17949","lower order",1,1,"lower"
"17950","lower order",1,1,"lower"
"17951","lower order",1,1,"lower"
"17952","lower order",1,1,"lower"
"17953","lower order",1,1,"lower"
"17954","lower order",1,1,"lower"
"17957","lower order",1,1,"lower"
"17978","lower order",1,1,"lower"
"17979","lower order",1,1,"lower"
"17986","lower order",1,1,"lower"
"17987","lower order",1,1,"lower"
"18002","lower order",1,1,"lower"
"18026","lower order",1,1,"lower"
"18034","lower order",1,1,"lower"
"18035","lower order",1,1,"lower"
"18039","lower order",1,1,"lower"
"18040","lower order",1,1,"lower"
"18047","lower order",1,1,"lower"
"18058","lower order",1,1,"lower"
"18062","lower order",1,1,"lower"
"18066","lower order",1,1,"lower"
"18073","lower order",1,1,"lower"
"18075","lower order",1,1,"lower"
"18076","lower order",1,1,"lower"
"18085","lower order",1,1,"lower"
"18086","lower order",1,1,"lower"
"18089","lower order",1,1,"lower"
"18099","lower order",1,1,"lower"
"18103","lower order",1,1,"lower"
"18104","lower order",1,1,"lower"
"18121","lower order",1,1,"lower"
"18123","lower order",1,1,"lower"
"18125","lower order",1,1,"lower"
"18127","lower order",1,1,"lower"
"18134","lower order",1,1,"lower"
"18135","lower order",1,1,"lower"
"18137","lower order",1,1,"lower"
"18139","lower order",1,1,"lower"
"18140","lower order",1,1,"lower"
"18142","lower order",1,1,"lower"
"18143","lower order",1,1,"lower"
"18144","lower order",1,1,"lower"
"18145","lower order",1,1,"lower"
"18148","lower order",1,1,"lower"
"18149","lower order",1,1,"lower"
"18152","lower order",1,1,"lower"
"18154","lower order",1,1,"lower"
"18156","lower order",1,1,"lower"
"18157","lower order",1,1,"lower"
"18158","lower order",1,1,"lower"
"18159","lower order",1,1,"lower"
"18160","lower order",1,1,"lower"
"18161","lower order",1,1,"lower"
"18162","lower order",1,1,"lower"
"18163","lower order",1,1,"lower"
"18164","lower order",1,1,"lower"
"18165","lower order",1,1,"lower"
"18166","lower order",1,1,"lower"
"18167","lower order",1,1,"lower"
"18168","lower order",1,1,"lower"
"18172","lower order",1,1,"lower"
"18173","lower order",1,1,"lower"
"18174","lower order",1,1,"lower"
"18180","lower order",1,1,"lower"
"18181","lower order",1,1,"lower"
"18185","lower order",1,1,"lower"
"18191","lower order",1,1,"lower"
"18192","lower order",1,1,"lower"
"18193","lower order",1,1,"lower"
"18194","lower order",1,1,"lower"
"18195","lower order",1,1,"lower"
"18196","lower order",1,1,"lower"
"18201","lower order",1,1,"lower"
"18202","lower order",1,1,"lower"
"18203","lower order",1,1,"lower"
"18205","lower order",1,1,"lower"
"18208","lower order",1,1,"lower"
"18209","lower order",1,1,"lower"
"18211","lower order",1,1,"lower"
"18215","lower order",1,1,"lower"
"18220","lower order",1,1,"lower"
"18221","lower order",1,1,"lower"
"18251","lower order",1,1,"lower"
"18252","lower order",1,1,"lower"
"18263","lower order",1,1,"lower"
"18274","lower order",1,1,"lower"
"18279","lower order",1,1,"lower"
"18281","lower order",1,1,"lower"
"18426","lower order",1,1,"lower"
"18429","lower order",1,1,"lower"
"18431","lower order",1,1,"lower"
"18433","lower order",1,1,"lower"
"18440","apex",2,2,"apex"
"18449","apex",2,2,"apex"
"18462","lower order",1,1,"lower"
"18463","lower order",1,1,"lower"
"18585","apex",2,2,"apex"
"18627","apex",2,2,"apex"
"18643","apex",2,2,"apex"
"18909","lower order",1,1,"lower"
"18910","lower order",1,3,"apex"
"18910","apex",2,3,"apex"
"18911","lower order",1,3,"apex"
"18911","apex",2,3,"apex"
"18912","apex",2,2,"apex"
"18913","lower order",1,1,"lower"
"18914","lower order",1,1,"lower"
"18915","lower order",1,1,"lower"
"18916","lower order",1,3,"apex"
"18916","apex",2,3,"apex"
"18917","lower order",1,3,"apex"
"18917","apex",2,3,"apex"
"18918","lower order",1,1,"lower"
"18920","lower order",1,1,"lower"
"18921","lower order",1,1,"lower"
"18924","lower order",1,1,"lower"
"18930","lower order",1,1,"lower"
"18931","lower order",1,1,"lower"
"18932","apex",2,2,"apex"
"18933","apex",2,2,"apex"
"18934","apex",2,2,"apex"
"18935","apex",2,2,"apex"
"18941","apex",2,2,"apex"
"18942","apex",2,2,"apex"
"18943","apex",2,2,"apex"
"18944","apex",2,2,"apex"
"18945","apex",2,2,"apex"
"18946","apex",2,2,"apex"
"18949","apex",2,2,"apex"
"19076","lower order",1,1,"lower"
"19077","lower order",1,1,"lower"
"19078","lower order",1,1,"lower"
"19079","lower order",1,1,"lower"
"19080","lower order",1,1,"lower"
"19081","lower order",1,1,"lower"
"19082","lower order",1,1,"lower"
"19083","lower order",1,1,"lower"
"19084","lower order",1,1,"lower"
"19085","lower order",1,1,"lower"
"19086","lower order",1,1,"lower"
"19087","lower order",1,1,"lower"
"19088","lower order",1,1,"lower"
"19089","lower order",1,1,"lower"
"19091","lower order",1,1,"lower"
"19092","lower order",1,1,"lower"
"19093","lower order",1,1,"lower"
"19094","lower order",1,1,"lower"
"19095","lower order",1,1,"lower"
"19096","lower order",1,1,"lower"
"19098","lower order",1,1,"lower"
"19099","lower order",1,1,"lower"
"19100","lower order",1,1,"lower"
"19101","lower order",1,1,"lower"
"19102","lower order",1,1,"lower"
"19103","lower order",1,1,"lower"
"19104","lower order",1,1,"lower"
"19105","lower order",1,1,"lower"
"19106","lower order",1,1,"lower"
"19107","lower order",1,1,"lower"
"19108","lower order",1,1,"lower"
"19110","lower order",1,1,"lower"
"19111","lower order",1,1,"lower"
"19112","lower order",1,1,"lower"
"19113","lower order",1,1,"lower"
"19114","lower order",1,1,"lower"
"19115","lower order",1,1,"lower"
"19246","apex",2,2,"apex"
"19247","apex",2,2,"apex"
"19248","apex",2,2,"apex"
"19249","apex",2,2,"apex"
"19250","apex",2,2,"apex"
"19251","apex",2,2,"apex"
"19252","apex",2,2,"apex"
"19253","apex",2,2,"apex"
"19254","apex",2,2,"apex"
"19255","apex",2,2,"apex"
"19256","apex",2,2,"apex"
"19257","apex",2,2,"apex"
"19258","apex",2,2,"apex"
"19259","apex",2,2,"apex"
"19260","apex",2,2,"apex"
"19261","apex",2,2,"apex"
"19262","apex",2,2,"apex"
"19263","apex",2,2,"apex"
"19264","apex",2,2,"apex"
"19265","apex",2,2,"apex"
"19266","apex",2,2,"apex"
"19267","apex",2,2,"apex"
"19268","apex",2,2,"apex"
"19269","apex",2,2,"apex"
"19270","apex",2,2,"apex"
"19271","apex",2,2,"apex"
"19272","apex",2,2,"apex"
"19273","apex",2,2,"apex"
"19274","apex",2,2,"apex"
"19275","apex",2,2,"apex"
"19276","apex",2,2,"apex"
"19277","apex",2,2,"apex"
"19278","apex",2,2,"apex"
"19279","apex",2,2,"apex"
"19280","apex",2,2,"apex"
"19281","apex",2,2,"apex"
"19282","apex",2,2,"apex"
"19283","apex",2,2,"apex"
"19284","apex",2,2,"apex"
"19285","apex",2,2,"apex"
"19286","apex",2,2,"apex"
"19287","apex",2,2,"apex"
"19288","apex",2,2,"apex"
"19289","apex",2,2,"apex"
"19290","apex",2,2,"apex"
"19291","apex",2,2,"apex"
"19292","apex",2,2,"apex"
"19293","apex",2,2,"apex"
"19294","apex",2,2,"apex"
"19295","apex",2,2,"apex"
"19296","apex",2,2,"apex"
"19297","apex",2,2,"apex"
"19298","apex",2,2,"apex"
"19299","apex",2,2,"apex"
"19300","apex",2,2,"apex"
"19301","apex",2,2,"apex"
"19302","apex",2,2,"apex"
"19303","apex",2,2,"apex"
"19304","apex",2,2,"apex"
"19305","apex",2,2,"apex"
"19306","apex",2,2,"apex"
"19307","apex",2,2,"apex"
"19308","apex",2,2,"apex"
"19309","apex",2,2,"apex"
"19310","apex",2,2,"apex"
"19311","apex",2,2,"apex"
"19312","apex",2,2,"apex"
"19313","apex",2,2,"apex"
"19314","apex",2,2,"apex"
"19377","lower order",1,1,"lower"
"19367","lower order",1,1,"lower"
"19379","lower order",1,1,"lower"
"19378","lower order",1,1,"lower"
"19386","lower order",1,1,"lower"
"19387","lower order",1,1,"lower"
"19403","lower order",1,1,"lower"
"19413","lower order",1,1,"lower"
"19388","lower order",1,1,"lower"
"19391","lower order",1,1,"lower"
"19392","lower order",1,1,"lower"
"19393","lower order",1,1,"lower"
"19394","lower order",1,1,"lower"
"19395","lower order",1,1,"lower"
"19396","lower order",1,1,"lower"
"19397","lower order",1,1,"lower"
"19414","lower order",1,1,"lower"
"19486","lower order",1,1,"lower"
"19491","lower order",1,1,"lower"
"19492","lower order",1,1,"lower"
"19501","lower order",1,1,"lower"
"19509","lower order",1,1,"lower"
"19512","lower order",1,1,"lower"
"19513","lower order",1,1,"lower"
"19709","apex",2,2,"apex"
"19720","apex",2,2,"apex"
"19722","lower order",1,1,"lower"
"19726","lower order",1,3,"apex"
"19726","apex",2,3,"apex"
"19733","apex",2,2,"apex"
"19737","lower order",1,1,"lower"
"19738","apex",2,2,"apex"
"19739","lower order",1,1,"lower"
"19746","apex",2,2,"apex"
"19821","lower order",1,1,"lower"
"19827","lower order",1,1,"lower"
"19829","lower order",1,1,"lower"
"19837","lower order",1,1,"lower"
"19841","lower order",1,1,"lower"
"19842","lower order",1,1,"lower"
"19863","lower order",1,1,"lower"
"19865","lower order",1,1,"lower"
"19874","lower order",1,1,"lower"
"19887","lower order",1,1,"lower"
"19895","lower order",1,1,"lower"
"20445","lower order",1,1,"lower"
"20456","lower order",1,1,"lower"
"20477","lower order",1,1,"lower"
"20480","lower order",1,1,"lower"
"20484","lower order",1,1,"lower"
"20499","lower order",1,1,"lower"
"20508","lower order",1,1,"lower"
"20509","lower order",1,1,"lower"
"20511","lower order",1,1,"lower"
"20512","lower order",1,1,"lower"
"20514","lower order",1,1,"lower"
"20526","lower order",1,1,"lower"
"20527","lower order",1,1,"lower"
"20529","lower order",1,1,"lower"
"20531","lower order",1,1,"lower"
"20535","lower order",1,1,"lower"
"20547","lower order",1,1,"lower"
"20562","lower order",1,1,"lower"
"20563","lower order",1,1,"lower"
"20565","lower order",1,1,"lower"
"20566","lower order",1,1,"lower"
"20567","lower order",1,1,"lower"
"20568","lower order",1,1,"lower"
"20570","lower order",1,1,"lower"
"20573","lower order",1,1,"lower"
"20580","lower order",1,1,"lower"
"20581","lower order",1,1,"lower"
"20583","lower order",1,1,"lower"
"20591","lower order",1,1,"lower"
"20592","lower order",1,1,"lower"
"20596","lower order",1,1,"lower"
"20597","lower order",1,1,"lower"
"20600","lower order",1,1,"lower"
"20602","lower order",1,1,"lower"
"20630","lower order",1,1,"lower"
"20641","lower order",1,1,"lower"
"20646","lower order",1,1,"lower"
"20943","lower order",1,1,"lower"
"21415","lower order",1,1,"lower"
"21442","lower order",1,1,"lower"
"21455","apex",2,2,"apex"
"21457","lower order",1,1,"lower"
"21473","apex",2,2,"apex"
"21478","lower order",1,1,"lower"
"21480","apex",2,2,"apex"
"21481","apex",2,2,"apex"
"21503","lower order",1,1,"lower"
"21587","lower order",1,1,"lower"
"21597","lower order",1,1,"lower"
"21604","lower order",1,1,"lower"
"21616","lower order",1,1,"lower"
"21619","lower order",1,1,"lower"
"21620","lower order",1,1,"lower"
"21626","lower order",1,1,"lower"
"21629","lower order",1,1,"lower"
"21634","lower order",1,1,"lower"
"21636","lower order",1,1,"lower"
"21659","lower order",1,1,"lower"
"21823","lower order",1,1,"lower"
"21827","lower order",1,1,"lower"
"21869","apex",2,2,"apex"
"22267","lower order",1,1,"lower"
"22268","lower order",1,1,"lower"
"22269","lower order",1,1,"lower"
"22272","lower order",1,1,"lower"
"22274","lower order",1,1,"lower"
"22277","lower order",1,1,"lower"
"22279","lower order",1,1,"lower"
"22282","apex",2,2,"apex"
"22283","apex",2,2,"apex"
"22284","lower order",1,1,"lower"
"22289","lower order",1,1,"lower"
"22293","lower order",1,1,"lower"
