"set_id","maxn","ingestion_C_g_day","set_lat","set_long","reef_id","location_id","region_id","mpa_compliance","shark_protection_status","shark_sanctuary","HDI_2015","gov_effect_2016","population_2016","Grav_Total","mpa_present","gear_limits","species_limits","catch_limits","effort_limits","size_limits","temporal_limits"
"30532",1,72,-13.87329,144.0972,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30535",1,1640,-13.85992,144.09639,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30536",1,1640,-13.87669,144.09691,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30538",2,1712,-13.87032,144.09676,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30539",1,72,-13.86605,144.09338,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30540",1,72,-13.864011,144.09935,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30541",2,144,-13.85896,144.09512,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30542",1,72,-13.85194,144.08307,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30548",2,144,-13.85261,144.08084,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30551",1,72,-13.85077,144.06979,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30553",2,506,-13.86329,144.0694,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30555",1,253,-13.85285,144.06729,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30556",0,0,-13.85569,144.0657,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30561",1,72,-13.85315,144.06993,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30564",1,72,-13.86133,144.06853,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30565",2,144,-13.86711,144.06197,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30568",0,0,-13.87362,144.07019,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30571",1,253,-13.88429,144.06676,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30572",2,506,-13.88838,144.07069,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30575",0,0,-13.87756,144.07326,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30577",2,522,-13.88457,144.0681,"227","73","3","1","Restricted","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","1","1","1","0","1","0"
"30586",1,72,-13.89792,144.20885,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30588",8,2024,-13.8891,144.20901,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30589",2,325,-13.89294,144.20248,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30590",1,253,-13.90319,144.21136,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30591",0,0,-13.89875,144.20015,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30592",1,72,-13.89759,144.21379,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30593",1,253,-13.89171,144.21083,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30594",1,253,-13.8882,144.20506,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30595",1,1640,-13.89346,144.19939,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30596",1,253,-13.90317,144.20719,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30597",1,253,-13.89732,144.20439,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30598",2,506,-13.9163,144.24036,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30599",2,144,-13.90954,144.23775,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30600",2,1893,-13.906,144.24257,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30601",3,578,-13.8988,144.2412,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30602",2,325,-13.90237,144.23407,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30605",4,469,-13.91003,144.24091,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30606",0,0,-13.90202,144.2438,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30607",1,253,-13.99641,144.23827,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.490859536123585,"1","0","0","0","0","0","0"
"30608",1,253,-13.90075,144.23825,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30609",1,72,-13.89491,144.22961,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30610",3,759,-13.89642,144.23657,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30612",0,0,-13.89444,144.23552,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30614",2,506,-13.88836,144.2268,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30615",3,578,-13.89299,144.22572,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30616",2,325,-13.88787,144.21913,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30618",2,1410,-13.89016,144.22906,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30619",2,506,-13.88866,144.22406,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30620",2,506,-13.88466,144.21602,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30621",1,450,-13.88151,144.22035,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30622",1,253,-13.88025,144.21394,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30623",0,0,-13.90843,144.20988,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30624",0,0,-13.9084,144.21994,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30625",0,0,-13.91708,144.21489,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30629",0,0,-13.91304,144.19038,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.490859536123585,"1","0","0","0","0","0","0"
"30631",1,253,-13.93725,144.18689,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.490859536123585,"1","0","0","0","0","0","0"
"30633",0,0,-13.92801,144.209,"226","73","3","1","Closed","0",0.475497072904511,0.527227932378156,0.258999150279363,-0.642945910105196,"1","0","0","0","0","0","0"
"30870",0,0,18.41168046,-76.98794726,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.671666835016149,"0","1","1","0","1","1","0"
"30871",0,0,18.41297043,-76.99303525,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.671666835016149,"0","1","1","0","1","1","0"
"30872",0,0,18.41372908,-76.99793187,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.671666835016149,"0","1","1","0","1","1","0"
"30873",0,0,18.41477573,-77.00272707,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.671666835016149,"0","1","1","0","1","1","0"
"30874",0,0,18.41518519,-77.00720192,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.671666835016149,"0","1","1","0","1","1","0"
"30877",0,0,18.41517462,-77.00429927,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.671666835016149,"0","1","1","0","1","1","0"
"30879",0,0,18.41557151,-76.93200728,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.636007864765816,"0","1","1","0","1","1","0"
"30882",0,0,18.41330253,-76.94694375,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.636007864765816,"0","1","1","0","1","1","0"
"30883",0,0,18.40993518,-76.95114115,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.636007864765816,"0","1","1","0","1","1","0"
"30884",0,0,18.40585789,-76.95602797,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.636007864765816,"0","1","1","0","1","1","0"
"30885",0,0,18.40764315,-76.96055864,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.636007864765816,"0","1","1","0","1","1","0"
"30886",0,0,18.40913446,-76.96554252,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.671666835016149,"0","1","1","0","1","1","0"
"30892",0,0,18.4129623,-76.99498806,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.671666835016149,"0","1","1","0","1","1","0"
"30895",0,0,18.40962932,-76.97681827,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.671666835016149,"0","1","1","0","1","1","0"
"30896",0,0,18.40963268,-76.98196921,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.671666835016149,"0","1","1","0","1","1","0"
"30897",0,0,18.410854,-76.98719298,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.671666835016149,"0","1","1","0","1","1","0"
"30898",0,0,18.41174265,-76.99239034,"175","7","1","0","Open","0",-0.31227735880898,-0.151459689005185,-0.120826159616992,0.671666835016149,"0","1","1","0","1","1","0"
"30913",0,0,16.365454,-61.625956,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.445972959680302,"1","1","0","0","0","0","0"
"30914",0,0,16.363842,-61.616988,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.445972959680302,"1","1","0","0","0","0","0"
"30915",0,0,16.362051,-61.598508,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.496462861718492,"1","1","0","0","0","0","0"
"30916",0,0,16.364304,-61.627172,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.445972959680302,"1","1","0","0","0","0","0"
"30917",0,0,16.363019,-61.618749,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.445972959680302,"1","1","0","0","0","0","0"
"30918",0,0,16.359667,-61.607534,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.445972959680302,"1","1","0","0","0","0","0"
"30919",0,0,16.361332,-61.598925,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.496462861718492,"1","1","0","0","0","0","0"
"30920",0,0,16.36483,-61.634009,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.445972959680302,"1","1","0","0","0","0","0"
"30921",0,0,16.363887,-61.623848,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.445972959680302,"1","1","0","0","0","0","0"
"30922",0,0,16.361283,-61.6157,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.445972959680302,"1","1","0","0","0","0","0"
"30923",0,0,16.368849,-61.634276,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.445972959680302,"1","1","0","0","0","0","0"
"30924",0,0,16.38437,-61.663706,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.445972959680302,"1","1","0","0","0","0","0"
"30925",0,0,16.369516,-61.642987,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.445972959680302,"1","1","0","0","0","0","0"
"30928",0,0,16.378966,-61.652534,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.445972959680302,"1","1","0","0","0","0","0"
"30929",0,0,16.38039,-61.663243,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.445972959680302,"1","1","0","0","0","0","0"
"30930",0,0,16.387796,-61.66816,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.445972959680302,"1","1","0","0","0","0","0"
"30931",0,0,16.394738,-61.683287,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.445972959680302,"1","1","0","0","0","0","0"
"30932",0,0,16.371363,-61.646449,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.445972959680302,"1","1","0","0","0","0","0"
"30934",0,0,16.361218,-61.586628,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.496462861718492,"1","1","0","0","0","0","0"
"30935",0,0,16.361434,-61.577812,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.496462861718492,"1","1","0","0","0","0","0"
"30936",0,0,16.362484,-61.568182,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.496462861718492,"1","1","0","0","0","0","0"
"30937",0,0,16.363956,-61.558164,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.496462861718492,"1","1","0","0","0","0","0"
"30938",0,0,16.360699,-61.596451,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.496462861718492,"1","1","0","0","0","0","0"
"30940",0,0,16.361749,-61.575764,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.496462861718492,"1","1","0","0","0","0","0"
"30941",0,0,16.363219,-61.566126,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.496462861718492,"1","1","0","0","0","0","0"
"30942",0,0,16.361814,-61.592887,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.496462861718492,"1","1","0","0","0","0","0"
"30943",0,0,16.361302,-61.582736,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.496462861718492,"1","1","0","0","0","0","0"
"30945",0,0,16.363361,-61.563764,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.496462861718492,"1","1","0","0","0","0","0"
"30949",0,0,16.39506,-61.532179,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.496462861718492,"1","1","0","0","0","0","0"
"30951",0,0,16.367079,-61.546435,"171","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.496462861718492,"1","1","0","0","0","0","0"
"30991",0,0,16.4036111,-61.3272222,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.452026150676652,"1","1","0","0","0","0","0"
"30992",0,0,16.3630556,-61.3247222,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.452026150676652,"1","1","0","0","0","0","0"
"30993",0,0,16.3502778,-61.3375,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.452026150676652,"1","1","0","0","0","0","0"
"30997",0,0,16.189931,-61.106408,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"30998",0,0,16.18708,-61.092403,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"30999",0,0,16.177177,-61.094822,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31001",0,0,16.179535,-61.116272,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31002",0,0,16.194516,-61.097293,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31003",0,0,16.183199,-61.096712,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31004",0,0,16.177376,-61.099574,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31005",0,0,16.170786,-61.102224,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31006",0,0,16.179708,-61.123097,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31008",0,0,16.163514,-61.123838,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31009",0,0,16.160333,-61.114513,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.18735924877391,"1","1","0","0","0","0","0"
"31010",0,0,16.178444,-61.126945,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31015",0,0,16.186728,-61.101511,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31016",0,0,16.180264,-61.095608,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31017",0,0,16.174077,-61.100279,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31020",0,0,16.184366,-61.101827,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31024",0,0,16.183975,-61.105366,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31026",0,0,16.176376,-61.099688,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31028",0,0,16.181968,-61.110297,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31029",0,0,16.186946,-61.103127,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31030",0,0,16.172432,-61.138104,"170","79","1","1","Closed","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35157104236613,"1","1","0","0","0","0","0"
"31041",0,0,14.605724,-60.813389,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.617150870340761,"0","1","0","0","0","0","0"
"31042",0,0,14.588766,-60.811477,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.617150870340761,"0","1","0","0","0","0","0"
"31043",0,0,14.579167,-60.805844,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.617150870340761,"0","1","0","0","0","0","0"
"31044",0,0,14.569152,-60.805873,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.617150870340761,"0","1","0","0","0","0","0"
"31045",0,0,14.560698,-60.803177,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.35391774128675,"0","1","0","0","0","0","0"
"31046",0,0,14.60372,-60.821994,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.617150870340761,"0","1","0","0","0","0","0"
"31047",0,0,14.586772,-60.812088,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.617150870340761,"0","1","0","0","0","0","0"
"31048",0,0,14.607365,-60.820552,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.617150870340761,"0","1","0","0","0","0","0"
"31049",0,0,14.616992,-60.821689,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.617150870340761,"0","1","0","0","0","0","0"
"31050",0,0,14.625772,-60.824218,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.617150870340761,"0","1","0","0","0","0","0"
"31051",0,0,14.633496,-60.830593,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.617150870340761,"0","1","0","0","0","0","0"
"31052",0,0,14.643508,-60.834557,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.423366220333172,"0","1","0","0","0","0","0"
"31054",0,0,14.630567,-60.823076,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.617150870340761,"0","1","0","0","0","0","0"
"31055",0,0,14.639482,-60.832635,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.617150870340761,"0","1","0","0","0","0","0"
"31056",0,0,14.645732,-60.835917,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.423366220333172,"0","1","0","0","0","0","0"
"31057",0,0,14.623914,-60.823125,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.617150870340761,"0","1","0","0","0","0","0"
"31058",0,0,14.614633,-60.819134,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.617150870340761,"0","1","0","0","0","0","0"
"31059",0,0,14.63021,-60.826528,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.617150870340761,"0","1","0","0","0","0","0"
"31060",0,0,14.643929,-60.836646,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.423366220333172,"0","1","0","0","0","0","0"
"31064",0,0,14.674615,-60.840653,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.423366220333172,"0","1","0","0","0","0","0"
"31065",0,0,14.681778,-60.840639,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.423366220333172,"0","1","0","0","0","0","0"
"31074",0,0,14.726051,-60.861852,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.423366220333172,"0","1","0","0","0","0","0"
"31075",0,0,14.75069,-60.865419,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.365288900073703,"0","1","0","0","0","0","0"
"31076",0,0,14.761453,-60.869575,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.365288900073703,"0","1","0","0","0","0","0"
"31082",0,0,14.550611,-60.798087,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.371839065818262,"0","1","0","0","0","0","0"
"31083",0,0,14.537899,-60.795332,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.371839065818262,"0","1","0","0","0","0","0"
"31085",0,0,14.514143,-60.803289,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.371839065818262,"0","1","0","0","0","0","0"
"31086",0,0,14.548412,-60.798167,"182","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.371839065818262,"0","1","0","0","0","0","0"
"31091",0,0,14.455924,-60.9222,"183","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.430066412926332,"0","1","0","0","0","0","0"
"31092",0,0,14.456482,-60.942895,"183","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.430066412926332,"0","1","0","0","0","0","0"
"31093",0,0,14.459387,-60.953176,"183","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.430066412926332,"0","1","0","0","0","0","0"
"31094",0,0,14.454027,-60.936236,"183","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.430066412926332,"0","1","0","0","0","0","0"
"31095",0,0,14.459356,-60.954441,"183","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.430066412926332,"0","1","0","0","0","0","0"
"31096",0,0,14.455032,-60.929373,"183","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.430066412926332,"0","1","0","0","0","0","0"
"31097",0,0,14.457894,-60.945012,"183","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.430066412926332,"0","1","0","0","0","0","0"
"31098",0,0,14.459348,-60.955034,"183","79","1","0","Restricted","0",0.317188335430987,0.0714023582187927,0.441273404506095,0.430066412926332,"0","1","0","0","0","0","0"
